id,team_api_id,team_long_name,date,buildUpPlaySpeed,buildUpPlayPassing,chanceCreationPassing,chanceCreationCrossing,chanceCreationShooting,defencePressure,defenceAggression,defenceTeamWidth
43048,8479,RC Recreativo,2015-09-10,37.0,43.0,30.0,42.0,37.0,40.0,49.0,54.0
43049,8558,RCD Espanyol,2010-02-22,55.0,40.0,70.0,55.0,70.0,70.0,50.0,60.0
43049,8558,RCD Espanyol,2011-02-22,68.0,55.0,72.0,70.0,54.0,51.0,58.0,56.0
43049,8558,RCD Espanyol,2012-02-22,46.0,44.0,52.0,60.0,40.0,37.0,40.0,45.0
43049,8558,RCD Espanyol,2013-09-20,50.0,44.0,52.0,60.0,40.0,37.0,40.0,45.0
43049,8558,RCD Espanyol,2014-09-19,50.0,44.0,52.0,60.0,40.0,37.0,40.0,45.0
43049,8558,RCD Espanyol,2015-09-10,50.0,44.0,52.0,60.0,40.0,37.0,40.0,45.0
43050,10281,Real Valladolid,2010-02-22,55.0,40.0,45.0,30.0,60.0,30.0,65.0,30.0
43050,10281,Real Valladolid,2011-02-22,54.0,55.0,44.0,60.0,62.0,43.0,52.0,59.0
43050,10281,Real Valladolid,2012-02-22,55.0,54.0,58.0,73.0,41.0,51.0,50.0,60.0
43050,10281,Real Valladolid,2013-09-20,55.0,54.0,58.0,73.0,41.0,51.0,50.0,60.0
43050,10281,Real Valladolid,2014-09-19,55.0,54.0,58.0,68.0,41.0,51.0,50.0,60.0
43050,10281,Real Valladolid,2015-09-10,43.0,65.0,39.0,51.0,57.0,47.0,40.0,47.0
43051,8315,Athletic Club de Bilbao,2010-02-22,60.0,45.0,35.0,70.0,55.0,30.0,70.0,35.0
43051,8315,Athletic Club de Bilbao,2011-02-22,70.0,69.0,55.0,72.0,57.0,48.0,67.0,55.0
43051,8315,Athletic Club de Bilbao,2012-02-22,42.0,59.0,36.0,78.0,59.0,37.0,60.0,68.0
43051,8315,Athletic Club de Bilbao,2013-09-20,46.0,38.0,52.0,73.0,37.0,37.0,60.0,68.0
43051,8315,Athletic Club de Bilbao,2014-09-19,46.0,38.0,52.0,68.0,37.0,37.0,60.0,65.0
43051,8315,Athletic Club de Bilbao,2015-09-10,46.0,39.0,50.0,60.0,36.0,49.0,57.0,50.0
43052,9865,UD Almería,2010-02-22,65.0,45.0,45.0,45.0,70.0,70.0,65.0,30.0
43052,9865,UD Almería,2011-02-22,55.0,53.0,57.0,54.0,69.0,58.0,68.0,67.0
43052,9865,UD Almería,2012-02-22,42.0,70.0,57.0,54.0,40.0,37.0,53.0,45.0
43052,9865,UD Almería,2013-09-20,46.0,65.0,57.0,54.0,40.0,37.0,53.0,45.0
43052,9865,UD Almería,2014-09-19,46.0,65.0,57.0,54.0,40.0,37.0,53.0,45.0
43052,9865,UD Almería,2015-09-10,46.0,65.0,57.0,54.0,40.0,37.0,53.0,45.0
43053,9906,Atlético Madrid,2010-02-22,64.0,30.0,65.0,50.0,70.0,70.0,34.0,55.0
43053,9906,Atlético Madrid,2011-02-22,57.0,54.0,58.0,69.0,79.0,58.0,48.0,54.0
43053,9906,Atlético Madrid,2012-02-22,47.0,51.0,67.0,63.0,54.0,52.0,37.0,55.0
43053,9906,Atlético Madrid,2013-09-20,47.0,51.0,70.0,65.0,54.0,52.0,37.0,55.0
43053,9906,Atlético Madrid,2014-09-19,47.0,51.0,67.0,67.0,54.0,52.0,37.0,55.0
43053,9906,Atlético Madrid,2015-09-10,57.0,50.0,61.0,62.0,49.0,49.0,42.0,52.0
43054,9864,Málaga CF,2010-02-22,60.0,55.0,40.0,45.0,70.0,45.0,65.0,45.0
43054,9864,Málaga CF,2011-02-22,58.0,54.0,54.0,55.0,61.0,45.0,47.0,54.0
43054,9864,Málaga CF,2012-02-22,41.0,36.0,72.0,69.0,50.0,64.0,58.0,42.0
43054,9864,Málaga CF,2013-09-20,45.0,36.0,72.0,69.0,50.0,64.0,58.0,42.0
43054,9864,Málaga CF,2014-09-19,45.0,36.0,69.0,69.0,50.0,64.0,58.0,42.0
43054,9864,Málaga CF,2015-09-10,42.0,36.0,41.0,40.0,50.0,47.0,37.0,52.0
43800,9868,Xerez Club Deportivo,2010-02-22,30.0,30.0,45.0,35.0,70.0,45.0,50.0,45.0
43800,9868,Xerez Club Deportivo,2011-02-22,40.0,58.0,56.0,54.0,49.0,46.0,52.0,67.0
43800,9868,Xerez Club Deportivo,2012-02-22,60.0,44.0,40.0,57.0,41.0,49.0,54.0,50.0
43800,9868,Xerez Club Deportivo,2013-09-20,60.0,44.0,40.0,57.0,41.0,49.0,54.0,50.0
43803,8394,Real Zaragoza,2010-02-22,30.0,30.0,50.0,35.0,70.0,40.0,30.0,45.0
43803,8394,Real Zaragoza,2011-02-22,43.0,40.0,46.0,38.0,42.0,38.0,40.0,53.0
43803,8394,Real Zaragoza,2012-02-22,34.0,23.0,53.0,56.0,57.0,51.0,46.0,61.0
43803,8394,Real Zaragoza,2013-09-20,38.0,23.0,53.0,56.0,57.0,51.0,46.0,61.0
43803,8394,Real Zaragoza,2014-09-19,38.0,35.0,53.0,56.0,57.0,51.0,46.0,61.0
43803,8394,Real Zaragoza,2015-09-10,52.0,50.0,52.0,56.0,57.0,48.0,43.0,49.0
43804,9867,CD Tenerife,2010-02-22,30.0,30.0,45.0,30.0,65.0,50.0,30.0,45.0
43804,9867,CD Tenerife,2011-02-22,56.0,51.0,68.0,52.0,60.0,57.0,50.0,67.0
43804,9867,CD Tenerife,2014-09-19,56.0,57.0,56.0,51.0,54.0,52.0,50.0,65.0
43804,9867,CD Tenerife,2015-09-10,56.0,57.0,56.0,51.0,54.0,52.0,50.0,69.0
44557,10278,Hércules Club de Fútbol,2010-02-22,40.0,30.0,50.0,35.0,70.0,35.0,35.0,50.0
44557,10278,Hércules Club de Fútbol,2011-02-22,54.0,55.0,53.0,40.0,59.0,48.0,58.0,53.0
44557,10278,Hércules Club de Fútbol,2012-02-22,53.0,54.0,60.0,58.0,60.0,50.0,52.0,58.0
44557,10278,Hércules Club de Fútbol,2013-09-20,53.0,54.0,60.0,58.0,60.0,50.0,52.0,58.0
44557,10278,Hércules Club de Fútbol,2014-09-19,53.0,54.0,60.0,58.0,60.0,50.0,52.0,58.0
44565,8581,Levante UD,2010-02-22,30.0,30.0,45.0,40.0,70.0,30.0,35.0,50.0
44565,8581,Levante UD,2011-02-22,68.0,56.0,69.0,55.0,58.0,37.0,47.0,54.0
44565,8581,Levante UD,2012-02-22,53.0,63.0,55.0,61.0,52.0,47.0,52.0,56.0
44565,8581,Levante UD,2013-09-20,57.0,63.0,55.0,61.0,52.0,47.0,52.0,56.0
44565,8581,Levante UD,2014-09-19,57.0,63.0,55.0,61.0,52.0,47.0,52.0,56.0
44565,8581,Levante UD,2015-09-10,62.0,65.0,71.0,42.0,65.0,36.0,33.0,42.0
44569,8560,Real Sociedad,2010-02-22,40.0,30.0,50.0,40.0,70.0,45.0,30.0,35.0
44569,8560,Real Sociedad,2011-02-22,54.0,43.0,54.0,51.0,60.0,49.0,49.0,51.0
44569,8560,Real Sociedad,2012-02-22,24.0,36.0,60.0,52.0,59.0,48.0,53.0,70.0
44569,8560,Real Sociedad,2013-09-20,28.0,36.0,60.0,52.0,59.0,48.0,53.0,70.0
44569,8560,Real Sociedad,2014-09-19,35.0,36.0,60.0,52.0,59.0,48.0,53.0,65.0
44569,8560,Real Sociedad,2015-09-10,60.0,50.0,54.0,60.0,52.0,49.0,53.0,53.0
45330,7878,Granada CF,2011-02-22,53.0,52.0,54.0,59.0,55.0,54.0,49.0,67.0
45330,7878,Granada CF,2012-02-22,48.0,37.0,72.0,76.0,52.0,49.0,45.0,68.0
45330,7878,Granada CF,2013-09-20,52.0,37.0,72.0,76.0,52.0,49.0,45.0,68.0
45330,7878,Granada CF,2014-09-19,52.0,37.0,67.0,68.0,52.0,49.0,45.0,64.0
45330,7878,Granada CF,2015-09-10,57.0,59.0,61.0,63.0,51.0,48.0,45.0,62.0
45333,8370,Rayo Vallecano,2010-02-22,40.0,30.0,35.0,50.0,70.0,30.0,50.0,40.0
45333,8370,Rayo Vallecano,2011-02-22,53.0,55.0,44.0,56.0,61.0,58.0,52.0,68.0
45333,8370,Rayo Vallecano,2012-02-22,41.0,44.0,44.0,44.0,47.0,63.0,51.0,59.0
45333,8370,Rayo Vallecano,2013-09-20,45.0,44.0,44.0,44.0,47.0,63.0,51.0,59.0
45333,8370,Rayo Vallecano,2014-09-19,45.0,44.0,44.0,44.0,47.0,63.0,51.0,59.0
45333,8370,Rayo Vallecano,2015-09-10,29.0,44.0,44.0,44.0,47.0,54.0,52.0,63.0
46087,9910,RC Celta de Vigo,2010-02-22,35.0,30.0,45.0,45.0,70.0,35.0,30.0,50.0
46087,9910,RC Celta de Vigo,2011-02-22,43.0,44.0,53.0,45.0,60.0,40.0,41.0,47.0
46087,9910,RC Celta de Vigo,2012-02-22,53.0,62.0,59.0,68.0,52.0,42.0,52.0,68.0
46087,9910,RC Celta de Vigo,2013-09-20,53.0,62.0,59.0,68.0,52.0,42.0,52.0,68.0
46087,9910,RC Celta de Vigo,2014-09-19,53.0,62.0,59.0,68.0,52.0,42.0,52.0,65.0
46087,9910,RC Celta de Vigo,2015-09-10,55.0,38.0,41.0,48.0,50.0,55.0,55.0,59.0
46848,10268,Elche CF,2010-02-22,30.0,30.0,45.0,50.0,70.0,50.0,45.0,45.0
46848,10268,Elche CF,2011-02-22,43.0,39.0,52.0,43.0,46.0,40.0,39.0,51.0
46848,10268,Elche CF,2012-02-22,55.0,73.0,53.0,54.0,57.0,49.0,51.0,58.0
46848,10268,Elche CF,2013-09-20,55.0,73.0,53.0,54.0,57.0,49.0,51.0,58.0
46848,10268,Elche CF,2014-09-19,55.0,69.0,53.0,54.0,57.0,49.0,51.0,58.0
46848,10268,Elche CF,2015-09-10,51.0,48.0,53.0,54.0,57.0,49.0,51.0,58.0
47605,8372,SD Eibar,2014-09-19,62.0,52.0,60.0,55.0,64.0,37.0,56.0,49.0
47605,8372,SD Eibar,2015-09-10,62.0,52.0,59.0,55.0,52.0,37.0,56.0,49.0
47612,7869,Córdoba CF,2010-02-22,30.0,30.0,35.0,45.0,60.0,35.0,30.0,40.0
47612,7869,Córdoba CF,2011-02-22,39.0,41.0,40.0,42.0,46.0,40.0,38.0,44.0
47612,7869,Córdoba CF,2012-02-22,40.0,53.0,40.0,71.0,48.0,36.0,41.0,52.0
47612,7869,Córdoba CF,2013-09-20,40.0,53.0,40.0,71.0,48.0,36.0,41.0,52.0
47612,7869,Córdoba CF,2014-09-19,40.0,53.0,40.0,66.0,48.0,36.0,41.0,52.0
47612,7869,Córdoba CF,2015-09-10,53.0,48.0,55.0,59.0,57.0,38.0,39.0,52.0
48358,8306,UD Las Palmas,2010-02-22,30.0,30.0,45.0,40.0,70.0,35.0,45.0,45.0
48358,8306,UD Las Palmas,2011-02-22,54.0,56.0,67.0,61.0,59.0,48.0,56.0,67.0
48358,8306,UD Las Palmas,2012-02-22,48.0,44.0,53.0,42.0,53.0,53.0,39.0,57.0
48358,8306,UD Las Palmas,2013-09-20,48.0,44.0,53.0,42.0,53.0,53.0,39.0,57.0
48358,8306,UD Las Palmas,2014-09-19,48.0,44.0,53.0,42.0,53.0,53.0,39.0,57.0
48358,8306,UD Las Palmas,2015-09-10,48.0,44.0,53.0,42.0,53.0,53.0,39.0,57.0
49115,9956,Grasshopper Club Zürich,2010-02-22,30.0,50.0,55.0,70.0,55.0,40.0,60.0,60.0
49115,9956,Grasshopper Club Zürich,2011-02-22,67.0,53.0,55.0,66.0,63.0,43.0,48.0,62.0
49115,9956,Grasshopper Club Zürich,2012-02-22,50.0,54.0,52.0,54.0,46.0,36.0,43.0,47.0
49115,9956,Grasshopper Club Zürich,2013-09-20,50.0,54.0,52.0,54.0,46.0,36.0,43.0,47.0
49115,9956,Grasshopper Club Zürich,2014-09-19,50.0,54.0,52.0,54.0,46.0,36.0,43.0,47.0
49115,9956,Grasshopper Club Zürich,2015-09-10,50.0,54.0,52.0,54.0,46.0,36.0,43.0,47.0
49116,6493,AC Bellinzona,2010-02-22,40.0,50.0,55.0,65.0,55.0,45.0,50.0,55.0
49116,6493,AC Bellinzona,2011-02-22,47.0,54.0,55.0,38.0,55.0,32.0,50.0,56.0
49117,10192,BSC Young Boys,2010-02-22,55.0,55.0,55.0,70.0,60.0,55.0,55.0,60.0
49117,10192,BSC Young Boys,2011-02-22,60.0,57.0,65.0,69.0,68.0,48.0,49.0,61.0
49117,10192,BSC Young Boys,2012-02-22,52.0,69.0,39.0,70.0,46.0,44.0,34.0,50.0
49117,10192,BSC Young Boys,2013-09-20,52.0,69.0,39.0,70.0,46.0,44.0,34.0,50.0
49117,10192,BSC Young Boys,2014-09-19,52.0,64.0,39.0,66.0,46.0,44.0,34.0,50.0
49117,10192,BSC Young Boys,2015-09-10,52.0,64.0,39.0,66.0,46.0,44.0,34.0,50.0
49118,9931,FC Basel,2010-02-22,40.0,45.0,50.0,65.0,50.0,60.0,60.0,60.0
49118,9931,FC Basel,2011-02-22,46.0,40.0,51.0,54.0,49.0,38.0,53.0,55.0
49118,9931,FC Basel,2012-02-22,61.0,46.0,66.0,66.0,54.0,47.0,58.0,53.0
49118,9931,FC Basel,2013-09-20,61.0,46.0,66.0,66.0,54.0,47.0,58.0,53.0
49118,9931,FC Basel,2014-09-19,61.0,46.0,66.0,66.0,54.0,47.0,58.0,53.0
49118,9931,FC Basel,2015-09-10,61.0,46.0,66.0,66.0,54.0,47.0,58.0,53.0
49119,9930,FC Aarau,2010-02-22,60.0,50.0,60.0,65.0,55.0,50.0,55.0,45.0
49119,9930,FC Aarau,2014-09-19,52.0,56.0,54.0,63.0,64.0,47.0,44.0,54.0
49119,9930,FC Aarau,2015-09-10,47.0,54.0,54.0,63.0,64.0,47.0,44.0,54.0
49120,10179,FC Sion,2010-02-22,35.0,60.0,50.0,60.0,60.0,35.0,40.0,45.0
49120,10179,FC Sion,2011-02-22,47.0,56.0,67.0,56.0,54.0,41.0,43.0,39.0
49120,10179,FC Sion,2012-02-22,61.0,37.0,62.0,50.0,53.0,45.0,43.0,54.0
49120,10179,FC Sion,2013-09-20,61.0,37.0,62.0,50.0,53.0,45.0,43.0,54.0
49120,10179,FC Sion,2014-09-19,61.0,37.0,62.0,50.0,53.0,45.0,47.0,54.0
49120,10179,FC Sion,2015-09-10,61.0,37.0,62.0,50.0,53.0,45.0,47.0,54.0
49121,10199,FC Luzern,2010-02-22,45.0,60.0,45.0,70.0,60.0,40.0,45.0,50.0
49121,10199,FC Luzern,2011-02-22,48.0,57.0,63.0,34.0,64.0,56.0,45.0,52.0
49121,10199,FC Luzern,2012-02-22,46.0,48.0,51.0,53.0,55.0,48.0,47.0,50.0
49121,10199,FC Luzern,2013-09-20,46.0,48.0,51.0,53.0,55.0,48.0,47.0,50.0
49121,10199,FC Luzern,2014-09-19,63.0,51.0,54.0,40.0,66.0,48.0,53.0,50.0
49121,10199,FC Luzern,2015-09-10,63.0,51.0,54.0,40.0,66.0,48.0,53.0,50.0
49122,9824,FC Vaduz,2015-09-10,53.0,56.0,38.0,53.0,46.0,42.0,33.0,58.0
49123,7955,Neuchâtel Xamax,2010-02-22,60.0,45.0,60.0,70.0,60.0,50.0,45.0,55.0
49123,7955,Neuchâtel Xamax,2011-02-22,54.0,47.0,37.0,48.0,53.0,49.0,45.0,52.0
49123,7955,Neuchâtel Xamax,2012-02-22,49.0,50.0,39.0,48.0,34.0,34.0,31.0,51.0
49124,10243,FC Zürich,2010-02-22,45.0,60.0,45.0,70.0,50.0,50.0,55.0,50.0
49124,10243,FC Zürich,2011-02-22,48.0,56.0,49.0,61.0,55.0,54.0,49.0,60.0
49124,10243,FC Zürich,2012-02-22,62.0,46.0,50.0,50.0,54.0,47.0,43.0,56.0
49124,10243,FC Zürich,2013-09-20,62.0,46.0,50.0,50.0,54.0,47.0,43.0,56.0
49124,10243,FC Zürich,2014-09-19,62.0,46.0,47.0,50.0,54.0,47.0,43.0,56.0
49124,10243,FC Zürich,2015-09-10,62.0,46.0,47.0,50.0,54.0,47.0,43.0,56.0
49479,10190,FC St. Gallen,2010-02-22,35.0,60.0,35.0,55.0,55.0,50.0,55.0,50.0
49479,10190,FC St. Gallen,2011-02-22,47.0,55.0,47.0,54.0,56.0,49.0,55.0,48.0
49479,10190,FC St. Gallen,2013-09-20,52.0,48.0,39.0,39.0,37.0,40.0,41.0,52.0
49479,10190,FC St. Gallen,2014-09-19,52.0,48.0,39.0,39.0,37.0,40.0,41.0,52.0
49479,10190,FC St. Gallen,2015-09-10,52.0,48.0,39.0,39.0,37.0,40.0,36.0,52.0
49837,10191,FC Thun,2011-02-22,51.0,39.0,54.0,46.0,31.0,37.0,34.0,46.0
49837,10191,FC Thun,2012-02-22,58.0,35.0,67.0,32.0,66.0,47.0,45.0,53.0
49837,10191,FC Thun,2013-09-20,58.0,35.0,67.0,32.0,66.0,47.0,45.0,53.0
49837,10191,FC Thun,2014-09-19,58.0,35.0,64.0,36.0,66.0,47.0,45.0,53.0
49837,10191,FC Thun,2015-09-10,58.0,35.0,64.0,36.0,66.0,47.0,45.0,53.0
50201,9777,Servette FC,2010-02-22,30.0,55.0,45.0,70.0,60.0,55.0,60.0,55.0
50201,9777,Servette FC,2012-02-22,48.0,51.0,53.0,66.0,45.0,49.0,45.0,49.0
50201,9777,Servette FC,2013-09-20,48.0,51.0,53.0,66.0,45.0,49.0,45.0,49.0
50204,7730,FC Lausanne-Sports,2010-02-22,30.0,60.0,40.0,60.0,60.0,55.0,60.0,50.0
50204,7730,FC Lausanne-Sports,2012-02-22,37.0,49.0,52.0,60.0,48.0,43.0,43.0,55.0
50204,7730,FC Lausanne-Sports,2013-09-20,51.0,49.0,52.0,60.0,48.0,43.0,43.0,55.0
50204,7730,FC Lausanne-Sports,2014-09-19,37.0,49.0,52.0,60.0,52.0,46.0,44.0,55.0
51606,7896,Lugano,2014-09-19,52.46227709190672,50.0,52.16529492455418,53.0,53.0,45.0,48.0,52.185871056241425
